station_id,datetime_utc,o3_value,units
5610,2022-07-30T07:30:00Z,0.0,ppm
5610,2022-07-30T08:30:00Z,0.0107,ppm
5610,2022-07-30T09:30:00Z,0.0527,ppm
5610,2022-07-30T10:30:00Z,0.0357,ppm
5610,2022-07-30T11:30:00Z,0.0498,ppm
5610,2022-07-30T12:30:00Z,0.0292,ppm
5610,2022-07-30T13:30:00Z,0.0421,ppm
5610,2022-07-30T14:30:00Z,0.0338,ppm
5610,2022-07-30T15:30:00Z,0.0188,ppm
5610,2022-07-30T16:30:00Z,0.0188,ppm
5610,2022-07-30T17:30:00Z,0.0165,ppm
5610,2022-07-30T18:30:00Z,0.0158,ppm
5610,2022-07-30T19:30:00Z,0.0177,ppm
5610,2022-07-30T20:30:00Z,0.02,ppm
5610,2022-07-30T21:30:00Z,0.0206,ppm
5610,2022-07-30T22:30:00Z,0.0205,ppm
5610,2022-07-30T23:30:00Z,0.0203,ppm
5610,2022-07-31T00:30:00Z,0.0199,ppm
5610,2022-07-31T01:30:00Z,0.0201,ppm
5610,2022-07-31T02:30:00Z,0.0191,ppm
5610,2022-07-31T03:30:00Z,0.0186,ppm
5610,2022-07-31T04:30:00Z,0.0176,ppm
5610,2022-07-31T05:30:00Z,0.0148,ppm
5610,2022-07-31T06:30:00Z,0.0175,ppm
5610,2022-07-31T07:30:00Z,0.0167,ppm
5610,2022-07-31T08:30:00Z,0.0145,ppm
5610,2022-07-31T09:30:00Z,0.0144,ppm
5610,2022-07-31T10:30:00Z,0.0168,ppm
5610,2022-07-31T11:30:00Z,0.0211,ppm
5610,2022-07-31T12:30:00Z,0.0193,ppm
5610,2022-07-31T13:30:00Z,0.0154,ppm
5610,2022-07-31T14:30:00Z,0.0186,ppm
5610,2022-07-31T15:30:00Z,0.0363,ppm
5610,2022-07-31T16:30:00Z,0.0311,ppm
5610,2022-07-31T17:30:00Z,0.0204,ppm
5610,2022-07-31T18:30:00Z,0.0212,ppm
5610,2022-07-31T19:30:00Z,0.0241,ppm
5610,2022-07-31T20:30:00Z,0.0258,ppm
5610,2022-07-31T21:30:00Z,0.0245,ppm
5610,2022-07-31T22:30:00Z,0.0273,ppm
5610,2022-07-31T23:30:00Z,0.0254,ppm
5610,2022-08-01T00:30:00Z,0.0242,ppm
5610,2022-08-01T01:30:00Z,0.0216,ppm
5610,2022-08-01T02:30:00Z,0.0231,ppm
5610,2022-08-01T03:30:00Z,0.0231,ppm
5610,2022-08-01T04:30:00Z,0.0312,ppm
5610,2022-08-01T05:30:00Z,0.0231,ppm
5610,2022-08-01T06:30:00Z,0.0233,ppm
5610,2022-08-01T07:30:00Z,0.0157,ppm
5610,2022-08-01T08:30:00Z,0.0576,ppm
5610,2022-08-01T09:30:00Z,0.0191,ppm
5610,2022-08-01T10:30:00Z,0.0545,ppm
5610,2022-08-01T11:30:00Z,0.0299,ppm
5610,2022-08-01T12:30:00Z,0.0306,ppm
5610,2022-08-01T13:30:00Z,0.0254,ppm
5610,2022-08-01T14:30:00Z,0.0223,ppm
5610,2022-08-01T16:30:00Z,0.0155,ppm
5610,2022-08-01T17:30:00Z,0.0158,ppm
5610,2022-08-01T18:30:00Z,0.0103,ppm
5610,2022-08-01T19:30:00Z,0.0342,ppm
5610,2022-08-01T20:30:00Z,0.0244,ppm
5610,2022-08-01T21:30:00Z,0.0216,ppm
5610,2022-08-01T22:30:00Z,0.0217,ppm
5610,2022-08-01T23:30:00Z,0.0213,ppm
5610,2022-08-02T00:30:00Z,0.0287,ppm
5610,2022-08-02T01:30:00Z,0.0136,ppm
5610,2022-08-03T03:30:00Z,0.0,ppm
5610,2022-08-03T04:30:00Z,0.00465,ppm
5610,2022-08-03T05:30:00Z,0.0,ppm
5610,2022-08-03T06:30:00Z,0.0,ppm
5610,2022-08-03T07:30:00Z,0.0,ppm
5610,2022-08-03T08:30:00Z,0.0,ppm
5610,2022-08-03T09:30:00Z,0.0385,ppm
5610,2022-08-03T10:30:00Z,0.0417,ppm
5610,2022-08-03T11:30:00Z,0.032,ppm
5610,2022-09-13T11:30:00Z,0.0345,ppm
5610,2022-09-13T12:30:00Z,0.0326,ppm
5610,2022-09-13T13:30:00Z,0.0321,ppm
5610,2022-09-13T14:30:00Z,0.0264,ppm
5610,2022-09-13T15:30:00Z,0.0235,ppm
5610,2022-09-13T16:30:00Z,0.0238,ppm
5610,2022-09-13T18:30:00Z,0.0224,ppm
5610,2022-09-13T19:30:00Z,0.0203,ppm
5610,2022-09-13T20:30:00Z,0.022,ppm
5610,2022-09-13T21:30:00Z,0.042,ppm
5610,2022-09-13T22:30:00Z,0.0264,ppm
5610,2022-09-13T23:30:00Z,0.0246,ppm
5610,2022-09-14T00:30:00Z,0.0267,ppm
5610,2022-09-14T01:30:00Z,0.0238,ppm
5610,2022-09-14T02:30:00Z,0.0241,ppm
5610,2022-09-14T03:30:00Z,0.0258,ppm
5610,2022-09-14T04:30:00Z,0.0292,ppm
5610,2022-09-14T05:30:00Z,0.0311,ppm
5610,2022-09-14T06:30:00Z,0.0361,ppm
5610,2022-09-14T07:30:00Z,0.0365,ppm
5610,2022-09-14T08:30:00Z,0.0377,ppm
5610,2022-09-14T09:30:00Z,0.0371,ppm
5610,2022-09-14T10:30:00Z,0.0266,ppm
5610,2022-09-14T11:30:00Z,0.0302,ppm
5610,2022-09-14T12:30:00Z,0.0283,ppm
5610,2022-09-14T13:30:00Z,0.0299,ppm
5610,2022-09-14T14:30:00Z,0.0287,ppm
5610,2022-09-14T15:30:00Z,0.0264,ppm
5610,2022-09-14T16:30:00Z,0.025,ppm
5610,2022-09-14T17:30:00Z,0.0197,ppm
5610,2022-09-14T18:30:00Z,0.0208,ppm
5610,2022-09-14T19:30:00Z,0.0207,ppm
5610,2022-09-14T20:30:00Z,0.0222,ppm
5610,2022-09-14T21:30:00Z,0.0216,ppm
5610,2022-09-14T22:30:00Z,0.0232,ppm
5610,2022-09-14T23:30:00Z,0.0223,ppm
5610,2022-09-15T01:30:00Z,0.022,ppm
5610,2022-09-15T02:30:00Z,0.0217,ppm
5610,2022-09-15T03:30:00Z,0.0232,ppm
5610,2022-09-15T04:30:00Z,0.0274,ppm
5610,2022-09-15T05:30:00Z,0.0297,ppm
5610,2022-09-15T06:30:00Z,0.0317,ppm
5610,2022-09-15T07:30:00Z,0.0303,ppm
5610,2022-09-15T08:30:00Z,0.0315,ppm
5610,2022-09-15T09:30:00Z,0.0258,ppm
5610,2022-09-15T10:30:00Z,0.0233,ppm
5610,2022-09-15T11:30:00Z,0.0223,ppm
5610,2022-09-15T12:30:00Z,0.0241,ppm
5610,2022-09-15T13:30:00Z,0.0232,ppm
5610,2022-09-15T14:30:00Z,0.0234,ppm
5610,2022-09-15T15:30:00Z,0.0214,ppm
5610,2022-09-15T16:30:00Z,0.0205,ppm
5610,2022-09-15T17:30:00Z,0.0208,ppm
5610,2022-09-15T18:30:00Z,0.019,ppm
5610,2022-09-15T19:30:00Z,0.0218,ppm
5610,2022-09-15T20:30:00Z,0.0231,ppm
5610,2022-09-15T21:30:00Z,0.0245,ppm
5610,2022-09-15T23:30:00Z,0.0245,ppm
5610,2022-09-16T00:30:00Z,0.022,ppm
5610,2022-09-16T01:30:00Z,0.0206,ppm
5610,2022-09-16T02:30:00Z,0.0156,ppm
5610,2022-09-16T03:30:00Z,0.0214,ppm
5610,2022-09-16T04:30:00Z,0.0184,ppm
5610,2022-09-16T05:30:00Z,0.0193,ppm
5610,2022-09-16T07:30:00Z,0.0161,ppm
5610,2022-09-16T08:30:00Z,0.0216,ppm
5610,2022-09-16T09:30:00Z,0.021,ppm
5610,2022-09-16T10:30:00Z,0.0223,ppm
5610,2022-09-16T12:30:00Z,0.0211,ppm
5610,2022-09-16T13:30:00Z,0.0202,ppm
5610,2022-09-16T14:30:00Z,0.0192,ppm
5610,2022-09-16T15:30:00Z,0.0197,ppm
5610,2022-09-16T16:30:00Z,0.0197,ppm
5610,2022-09-16T17:30:00Z,0.02,ppm
5610,2022-09-16T18:30:00Z,0.0208,ppm
5610,2022-09-16T19:30:00Z,0.0206,ppm
5610,2022-09-16T20:30:00Z,0.0195,ppm
5610,2022-09-16T21:30:00Z,0.0183,ppm
5610,2022-09-17T03:30:00Z,0.0195,ppm
5610,2022-09-17T04:30:00Z,0.0252,ppm
5610,2022-09-17T05:30:00Z,0.0184,ppm
5610,2022-09-19T17:30:00Z,0.0205,ppm
5610,2022-09-19T18:30:00Z,0.0194,ppm
5610,2022-09-19T19:30:00Z,0.0216,ppm
5610,2022-09-19T20:30:00Z,0.0228,ppm
5610,2022-09-19T21:30:00Z,0.023,ppm
5610,2022-09-19T22:30:00Z,0.038,ppm
5610,2022-09-19T23:30:00Z,0.0594,ppm
5610,2022-09-20T00:30:00Z,0.0369,ppm
5610,2022-09-20T01:30:00Z,0.0212,ppm
5610,2022-09-20T02:30:00Z,0.0219,ppm
5610,2022-09-20T03:30:00Z,0.0201,ppm
5610,2022-09-20T04:30:00Z,0.0195,ppm
5610,2022-09-20T06:30:00Z,0.0235,ppm
5610,2022-09-20T08:30:00Z,0.0409,ppm
5610,2022-09-20T09:30:00Z,0.0531,ppm
5610,2022-09-20T10:30:00Z,0.0275,ppm
5610,2022-09-20T11:30:00Z,0.0441,ppm
5610,2022-09-20T12:30:00Z,0.0424,ppm
5610,2022-09-20T13:30:00Z,0.0241,ppm
5610,2022-09-20T14:30:00Z,0.0208,ppm
5610,2022-09-20T15:30:00Z,0.0205,ppm
5610,2022-09-20T16:30:00Z,0.0209,ppm
5610,2022-09-20T17:30:00Z,0.0192,ppm
5610,2022-09-20T18:30:00Z,0.021,ppm
5610,2022-09-20T19:30:00Z,0.0198,ppm
5610,2022-09-20T20:30:00Z,0.0188,ppm
5610,2022-09-20T21:30:00Z,0.0187,ppm
5610,2022-09-20T22:30:00Z,0.0193,ppm
5610,2022-09-20T23:30:00Z,0.0197,ppm
5610,2022-09-21T00:30:00Z,0.0188,ppm
5610,2022-09-21T01:30:00Z,0.0215,ppm
5610,2022-09-21T02:30:00Z,0.0232,ppm
5610,2022-09-21T03:30:00Z,0.0245,ppm
5610,2022-09-21T04:30:00Z,0.0172,ppm
5610,2022-09-21T05:30:00Z,0.00719,ppm
5610,2022-09-21T07:30:00Z,0.00314,ppm
5610,2022-09-21T08:30:00Z,0.0182,ppm
5610,2022-09-21T09:30:00Z,0.0138,ppm
5610,2022-09-21T10:30:00Z,0.0211,ppm
5610,2022-09-21T11:30:00Z,0.0117,ppm
5610,2022-09-21T12:30:00Z,0.032,ppm
5610,2022-09-21T13:30:00Z,0.0222,ppm
5610,2022-09-21T14:30:00Z,0.0197,ppm
5610,2022-09-21T16:30:00Z,0.0171,ppm
5610,2022-09-21T17:30:00Z,0.0183,ppm
5610,2022-09-21T18:30:00Z,0.0175,ppm
5610,2022-09-21T19:30:00Z,0.0183,ppm
5610,2022-09-21T20:30:00Z,0.0189,ppm
5610,2022-09-21T21:30:00Z,0.02,ppm
5610,2022-09-21T22:30:00Z,0.0175,ppm
5610,2022-09-21T23:30:00Z,0.0181,ppm
5610,2022-09-22T00:30:00Z,0.0202,ppm
5610,2022-09-22T01:30:00Z,0.0187,ppm
5610,2022-09-22T02:30:00Z,0.0196,ppm
5610,2022-09-22T05:30:00Z,0.0,ppm
5610,2022-09-22T14:30:00Z,0.0,ppm
5610,2022-09-22T15:30:00Z,0.0171,ppm
5610,2022-09-22T16:30:00Z,0.0152,ppm
5610,2022-09-22T17:30:00Z,0.016,ppm
5610,2022-09-22T19:30:00Z,0.0183,ppm
5610,2022-09-22T20:30:00Z,0.0191,ppm
5610,2022-09-22T21:30:00Z,0.0189,ppm
5610,2022-09-22T22:30:00Z,0.0627,ppm
5610,2022-09-22T23:30:00Z,0.0268,ppm
5610,2022-09-23T00:30:00Z,0.0202,ppm
5610,2022-09-23T01:30:00Z,0.0245,ppm
5610,2022-09-23T02:30:00Z,0.0203,ppm
5610,2022-09-23T03:30:00Z,0.0484,ppm
5610,2022-09-23T04:30:00Z,0.104,ppm
5610,2022-09-23T05:30:00Z,0.0203,ppm
5610,2022-09-23T06:30:00Z,0.0,ppm
5610,2022-09-23T07:30:00Z,0.0,ppm
5610,2022-09-23T08:30:00Z,0.0,ppm
5610,2022-09-23T09:30:00Z,0.0,ppm
5610,2022-09-23T10:30:00Z,0.0,ppm
5610,2022-09-23T11:30:00Z,0.0232,ppm
5610,2022-09-23T12:30:00Z,0.0195,ppm
5610,2022-09-23T13:30:00Z,0.0189,ppm
5610,2022-09-23T14:30:00Z,0.0196,ppm
5610,2022-09-23T15:30:00Z,0.019,ppm
5610,2022-09-23T16:30:00Z,0.0154,ppm
5610,2022-09-23T17:30:00Z,0.0157,ppm
5610,2022-09-23T18:30:00Z,0.0152,ppm
5610,2022-09-23T19:30:00Z,0.0152,ppm
5610,2022-09-23T20:30:00Z,0.0161,ppm
5610,2022-09-23T21:30:00Z,0.0165,ppm
5610,2022-09-23T22:30:00Z,0.0174,ppm
5610,2022-09-23T23:30:00Z,0.0154,ppm
5610,2022-09-25T01:30:00Z,0.0322,ppm
5610,2022-09-25T02:30:00Z,0.0239,ppm
5610,2022-09-25T03:30:00Z,0.021,ppm
5610,2022-09-25T04:30:00Z,0.00441,ppm
5610,2022-09-25T05:30:00Z,0.00754,ppm
5610,2022-09-25T06:30:00Z,0.0089,ppm
5610,2022-09-25T07:30:00Z,0.00283,ppm
5610,2022-09-25T08:30:00Z,0.00928,ppm
5610,2022-09-25T09:30:00Z,0.0132,ppm
5610,2022-09-25T10:30:00Z,0.0,ppm
5610,2022-09-25T12:30:00Z,0.0755,ppm
5610,2022-09-25T13:30:00Z,0.0695,ppm
5610,2022-09-25T14:30:00Z,0.0675,ppm
5610,2022-09-25T16:30:00Z,0.0032,ppm
5610,2022-09-25T17:30:00Z,0.00394,ppm
5610,2022-09-25T18:30:00Z,0.0071,ppm
5610,2022-09-25T19:30:00Z,0.0113,ppm
5610,2022-09-25T20:30:00Z,0.0242,ppm
5610,2022-09-25T21:30:00Z,0.0487,ppm
5610,2022-09-25T22:30:00Z,0.0356,ppm
5610,2022-09-25T23:30:00Z,0.132,ppm
5610,2022-09-26T00:30:00Z,0.121,ppm
5610,2022-09-26T01:30:00Z,0.027,ppm
5610,2022-09-26T02:30:00Z,0.0232,ppm
5610,2022-09-26T03:30:00Z,0.0195,ppm
5610,2022-09-26T04:30:00Z,0.0177,ppm
5610,2022-09-26T05:30:00Z,0.177,ppm
5610,2022-09-26T06:30:00Z,0.144,ppm
5610,2022-09-26T07:30:00Z,0.117,ppm
5610,2022-09-26T08:30:00Z,0.13,ppm
5610,2022-09-26T09:30:00Z,0.0374,ppm
5610,2022-09-26T10:30:00Z,0.00145,ppm
5610,2022-09-26T11:30:00Z,0.0107,ppm
5610,2022-09-27T08:30:00Z,0.0115,ppm
5610,2022-09-27T09:30:00Z,0.0118,ppm
5610,2022-09-27T11:30:00Z,0.00024,ppm
5610,2022-09-27T12:30:00Z,0.0111,ppm
5610,2022-09-27T13:30:00Z,0.0114,ppm
5610,2022-09-27T14:30:00Z,0.0112,ppm
5610,2022-09-27T16:30:00Z,0.0118,ppm
5610,2022-09-27T17:30:00Z,0.0123,ppm
5610,2022-09-27T18:30:00Z,0.0136,ppm
5610,2022-09-27T19:30:00Z,0.0125,ppm
5610,2022-09-27T20:30:00Z,0.0129,ppm
5610,2022-09-27T21:30:00Z,0.0128,ppm
5610,2022-09-27T22:30:00Z,0.0123,ppm
5610,2022-09-27T23:30:00Z,0.0131,ppm
5610,2022-09-28T00:30:00Z,0.0138,ppm
5610,2022-09-28T01:30:00Z,0.015,ppm
5610,2022-09-28T03:30:00Z,0.0151,ppm
5610,2022-09-28T04:30:00Z,0.012,ppm
5610,2022-09-28T05:30:00Z,0.00933,ppm
5610,2022-09-28T07:30:00Z,0.0131,ppm
5610,2022-09-28T08:30:00Z,0.0106,ppm
5610,2022-09-28T11:30:00Z,0.0169,ppm
5610,2022-09-28T12:30:00Z,0.0146,ppm
5610,2022-09-29T10:30:00Z,0.0218,ppm
5610,2022-09-29T12:30:00Z,0.0223,ppm
5610,2022-09-29T14:30:00Z,0.0118,ppm
5610,2022-09-29T15:30:00Z,0.012,ppm
5610,2022-09-29T16:30:00Z,0.0124,ppm
5610,2022-09-29T18:30:00Z,0.0127,ppm
5610,2022-09-29T19:30:00Z,0.0126,ppm
5610,2022-09-29T20:30:00Z,0.0125,ppm
5610,2022-09-29T21:30:00Z,0.0125,ppm
5610,2022-09-29T22:30:00Z,0.0137,ppm
5610,2022-09-29T23:30:00Z,0.0248,ppm
5610,2022-09-30T00:30:00Z,0.0132,ppm
5610,2022-09-30T01:30:00Z,0.0137,ppm
5610,2022-09-30T02:30:00Z,0.0136,ppm
5610,2022-09-30T03:30:00Z,0.013,ppm
5610,2022-09-30T04:30:00Z,0.016,ppm
5610,2022-09-30T05:30:00Z,0.0205,ppm
5610,2022-09-30T06:30:00Z,0.0468,ppm
5610,2022-09-30T08:30:00Z,0.026,ppm
5610,2022-09-30T10:30:00Z,0.0263,ppm
5610,2022-09-30T11:30:00Z,0.0249,ppm
5610,2022-09-30T12:30:00Z,0.0163,ppm
5610,2022-09-30T13:30:00Z,0.0107,ppm
5610,2022-09-30T14:30:00Z,0.0129,ppm
5610,2022-09-30T15:30:00Z,0.0128,ppm
5610,2022-09-30T16:30:00Z,0.0132,ppm
5610,2022-09-30T17:30:00Z,0.0135,ppm
5610,2022-09-30T18:30:00Z,0.0145,ppm
5610,2022-09-30T19:30:00Z,0.0122,ppm
5610,2022-09-30T20:30:00Z,0.0135,ppm
5610,2022-09-30T22:30:00Z,0.0124,ppm
5610,2022-09-30T23:30:00Z,0.0211,ppm
5610,2022-10-01T00:30:00Z,0.012,ppm
5610,2022-10-01T07:30:00Z,0.0255,ppm
5610,2022-10-01T08:30:00Z,0.0282,ppm
5610,2022-10-01T09:30:00Z,0.0277,ppm
5610,2022-10-02T17:30:00Z,0.0108,ppm
5610,2022-10-02T18:30:00Z,0.0128,ppm
5610,2022-10-02T19:30:00Z,0.0117,ppm
5610,2022-10-02T20:30:00Z,0.0103,ppm
5610,2022-10-02T21:30:00Z,0.0116,ppm
5610,2022-10-02T22:30:00Z,0.0103,ppm
5610,2022-10-02T23:30:00Z,0.0113,ppm
5610,2022-10-03T00:30:00Z,0.0104,ppm
5610,2022-10-03T01:30:00Z,0.0115,ppm
5610,2022-10-03T03:30:00Z,0.014,ppm
5610,2022-10-03T04:30:00Z,0.015,ppm
5610,2022-10-03T05:30:00Z,0.0198,ppm
5610,2022-10-03T06:30:00Z,0.0236,ppm
5610,2022-10-03T07:30:00Z,0.0233,ppm
5610,2022-10-03T08:30:00Z,0.0237,ppm
5610,2022-10-03T09:30:00Z,0.0233,ppm
5610,2022-10-03T10:30:00Z,0.0249,ppm
5610,2022-10-03T11:30:00Z,0.0257,ppm
5610,2022-10-03T13:30:00Z,0.0213,ppm
5610,2022-10-03T14:30:00Z,0.0188,ppm
5610,2022-10-03T15:30:00Z,0.0126,ppm
5610,2022-10-03T16:30:00Z,0.0104,ppm
5610,2022-10-03T17:30:00Z,0.0115,ppm
5610,2022-10-03T18:30:00Z,0.0105,ppm
5610,2022-10-03T19:30:00Z,0.0109,ppm
5610,2022-10-03T22:30:00Z,0.00859,ppm
5610,2022-10-03T23:30:00Z,0.0109,ppm
5610,2022-10-04T00:30:00Z,0.0105,ppm
5610,2022-10-04T01:30:00Z,0.0101,ppm
5610,2022-10-04T02:30:00Z,0.01,ppm
5610,2022-10-04T03:30:00Z,0.0102,ppm
5610,2022-10-04T04:30:00Z,0.01,ppm
5610,2022-10-04T05:30:00Z,0.011,ppm
5610,2022-10-04T07:30:00Z,0.0239,ppm
5610,2022-10-04T08:30:00Z,0.0313,ppm
5610,2022-10-04T09:30:00Z,0.0239,ppm
5610,2022-10-04T10:30:00Z,0.0173,ppm
5610,2022-10-04T12:30:00Z,0.0246,ppm
5610,2022-10-04T14:30:00Z,0.00953,ppm
5610,2022-10-04T15:30:00Z,0.014,ppm
5610,2022-10-04T16:30:00Z,0.00965,ppm
5610,2022-10-04T17:30:00Z,0.0111,ppm
5610,2022-10-04T18:30:00Z,0.00876,ppm
5610,2022-10-04T19:30:00Z,0.00934,ppm
5610,2022-10-04T20:30:00Z,0.0174,ppm
5610,2022-10-04T21:30:00Z,0.0057,ppm
5610,2022-10-04T22:30:00Z,0.00911,ppm
5610,2022-10-04T23:30:00Z,0.0094,ppm
5610,2022-10-05T00:30:00Z,0.00862,ppm
5610,2022-10-05T01:30:00Z,0.00913,ppm
5610,2022-10-05T03:30:00Z,0.00907,ppm
5610,2022-10-05T04:30:00Z,0.0117,ppm
5610,2022-10-05T05:30:00Z,0.0137,ppm
5610,2022-10-05T07:30:00Z,0.0266,ppm
5610,2022-10-05T08:30:00Z,0.0255,ppm
5610,2022-10-05T09:30:00Z,0.0325,ppm
5610,2022-10-05T10:30:00Z,0.0168,ppm
5610,2022-10-05T11:30:00Z,0.0249,ppm
5610,2022-10-05T12:30:00Z,0.0144,ppm
5610,2022-10-05T13:30:00Z,0.0113,ppm
5610,2022-10-05T14:30:00Z,0.00933,ppm
5610,2022-10-05T15:30:00Z,0.00943,ppm
5610,2022-10-05T16:30:00Z,0.00933,ppm
5610,2022-10-05T17:30:00Z,0.00905,ppm
5610,2022-10-05T18:30:00Z,0.0173,ppm
5610,2022-10-05T19:30:00Z,0.0167,ppm
5610,2022-10-05T20:30:00Z,0.00974,ppm
5610,2022-10-05T21:30:00Z,0.00972,ppm
5610,2022-10-05T22:30:00Z,0.0115,ppm
5610,2022-10-05T23:30:00Z,0.0187,ppm
5610,2022-10-06T00:30:00Z,0.00974,ppm
5610,2022-10-06T01:30:00Z,0.0191,ppm
5610,2022-10-06T03:30:00Z,0.0179,ppm
5610,2022-10-06T04:30:00Z,0.01,ppm
5610,2022-10-06T05:30:00Z,0.00977,ppm
5610,2022-10-06T08:30:00Z,0.0135,ppm
5610,2022-10-07T19:30:00Z,0.0103,ppm
5610,2022-10-07T21:30:00Z,0.0138,ppm
5610,2022-10-07T22:30:00Z,0.00917,ppm
5610,2022-10-08T00:30:00Z,0.00973,ppm
5610,2022-10-08T01:30:00Z,0.0101,ppm
5610,2022-10-08T02:30:00Z,0.01,ppm
5610,2022-10-08T03:30:00Z,0.0097,ppm
5610,2022-10-08T04:30:00Z,0.0213,ppm
5610,2022-10-08T05:30:00Z,0.0109,ppm
5610,2022-10-08T06:30:00Z,0.00976,ppm
5610,2022-10-08T09:30:00Z,0.00989,ppm
5610,2022-10-08T10:30:00Z,0.0102,ppm
5610,2022-10-08T11:30:00Z,0.0106,ppm
5610,2022-10-08T12:30:00Z,0.0259,ppm
5610,2022-10-08T13:30:00Z,0.0278,ppm
5610,2022-10-08T14:30:00Z,0.0108,ppm
5610,2022-10-08T15:30:00Z,0.0106,ppm
5610,2022-10-08T17:30:00Z,0.0129,ppm
5610,2022-10-08T18:30:00Z,0.0161,ppm
5610,2022-10-08T20:30:00Z,0.0107,ppm
5610,2022-10-08T21:30:00Z,0.0112,ppm
5610,2022-10-08T22:30:00Z,0.011,ppm
5610,2022-10-08T23:30:00Z,0.0109,ppm
5610,2022-10-09T00:30:00Z,0.0105,ppm
5610,2022-10-09T01:30:00Z,0.0104,ppm
5610,2022-10-09T17:30:00Z,0.00971,ppm
5610,2022-10-09T18:30:00Z,0.0102,ppm
5610,2022-10-09T19:30:00Z,0.0105,ppm
5610,2022-10-09T20:30:00Z,0.0109,ppm
5610,2022-10-09T21:30:00Z,0.0114,ppm
5610,2022-10-09T23:30:00Z,0.0116,ppm
5610,2022-10-10T00:30:00Z,0.0116,ppm
5610,2022-10-10T01:30:00Z,0.0111,ppm
5610,2022-10-10T02:30:00Z,0.0104,ppm
5610,2022-10-10T03:30:00Z,0.0202,ppm
5610,2022-10-10T04:30:00Z,0.0108,ppm
5610,2022-10-10T05:30:00Z,0.0108,ppm
5610,2022-10-10T06:30:00Z,0.0112,ppm
5610,2022-10-10T07:30:00Z,0.0142,ppm
5610,2022-10-10T08:30:00Z,0.0,ppm
5610,2022-10-10T16:30:00Z,0.0328,ppm
5610,2022-10-10T17:30:00Z,0.00946,ppm
5610,2022-10-10T18:30:00Z,0.0093,ppm
5610,2022-10-10T19:30:00Z,0.0161,ppm
5610,2022-10-10T20:30:00Z,0.0165,ppm
5610,2022-10-10T21:30:00Z,0.00976,ppm
5610,2022-10-10T22:30:00Z,0.00932,ppm
5610,2022-10-11T01:30:00Z,0.00913,ppm
5610,2022-10-11T02:30:00Z,0.00877,ppm
5610,2022-10-11T03:30:00Z,0.00904,ppm
5610,2022-10-11T04:30:00Z,0.00937,ppm
5610,2022-10-11T06:30:00Z,0.00884,ppm
5610,2022-10-11T19:30:00Z,0.00993,ppm
5610,2022-10-11T20:30:00Z,0.00956,ppm
5610,2022-10-11T21:30:00Z,0.00981,ppm
5610,2022-10-11T22:30:00Z,0.00972,ppm
5610,2022-10-11T23:30:00Z,0.00895,ppm
5610,2022-10-12T00:30:00Z,0.00908,ppm
5610,2022-10-12T01:30:00Z,0.00822,ppm
5610,2022-10-12T02:30:00Z,0.00828,ppm
5610,2022-10-12T03:30:00Z,0.00769,ppm
5610,2022-10-12T04:30:00Z,0.00754,ppm
5610,2022-10-12T05:30:00Z,0.00806,ppm
5610,2022-10-12T07:30:00Z,0.01,ppm
5610,2022-10-12T08:30:00Z,0.0132,ppm
5610,2022-10-12T09:30:00Z,0.0169,ppm
5610,2022-10-12T12:30:00Z,0.013,ppm
5610,2022-10-12T13:30:00Z,0.00993,ppm
5610,2022-10-12T14:30:00Z,0.00919,ppm
5610,2022-10-12T15:30:00Z,0.00881,ppm
5610,2022-10-12T16:30:00Z,0.00983,ppm
5610,2022-10-12T17:30:00Z,0.00964,ppm
5610,2022-10-12T18:30:00Z,0.00975,ppm
5610,2022-10-12T20:30:00Z,0.00927,ppm
5610,2022-10-12T21:30:00Z,0.00952,ppm
5610,2022-10-12T22:30:00Z,0.00927,ppm
5610,2022-10-12T23:30:00Z,0.0093,ppm
5610,2022-10-13T00:30:00Z,0.00929,ppm
5610,2022-10-13T01:30:00Z,0.00963,ppm
5610,2022-10-13T02:30:00Z,0.0091,ppm
5610,2022-10-13T03:30:00Z,0.00912,ppm
5610,2022-10-13T04:30:00Z,0.00845,ppm
5610,2022-10-13T09:30:00Z,0.0173,ppm
5610,2022-10-13T10:30:00Z,0.0164,ppm
5610,2022-10-13T11:30:00Z,0.016,ppm
5610,2022-10-13T12:30:00Z,0.0134,ppm
5610,2022-10-13T13:30:00Z,0.00996,ppm
5610,2022-10-13T14:30:00Z,0.00925,ppm
5610,2022-10-13T15:30:00Z,0.00979,ppm
5610,2022-10-13T16:30:00Z,0.0105,ppm
5610,2022-10-13T17:30:00Z,0.0088,ppm
5610,2022-10-13T18:30:00Z,0.00938,ppm
5610,2022-10-13T19:30:00Z,0.00865,ppm
5610,2022-10-13T20:30:00Z,0.00845,ppm
5610,2022-10-13T21:30:00Z,0.00853,ppm
5610,2022-10-13T22:30:00Z,0.00867,ppm
5610,2022-10-13T23:30:00Z,0.00836,ppm
5610,2022-10-14T00:30:00Z,0.0184,ppm
5610,2022-10-14T01:30:00Z,0.00868,ppm
5610,2022-10-14T02:30:00Z,0.00762,ppm
5610,2022-10-14T03:30:00Z,0.00855,ppm
5610,2022-10-14T04:30:00Z,0.00895,ppm
5610,2022-10-14T05:30:00Z,0.0122,ppm
5610,2022-10-14T06:30:00Z,0.0173,ppm
5610,2022-10-14T07:30:00Z,0.0165,ppm
5610,2022-10-14T10:30:00Z,0.017,ppm
5610,2022-10-14T11:30:00Z,0.0174,ppm
5610,2022-10-14T13:30:00Z,0.0117,ppm
